,uuid,account_amount_added_12_24m,account_days_in_dc_12_24m,account_days_in_rem_12_24m,account_days_in_term_12_24m,account_incoming_debt_vs_paid_0_24m,account_status,account_worst_status_0_3m,account_worst_status_12_24m,account_worst_status_3_6m,account_worst_status_6_12m,age,avg_payment_span_0_12m,avg_payment_span_0_3m,merchant_category,merchant_group,has_paid,max_paid_inv_0_12m,max_paid_inv_0_24m,name_in_email,num_active_div_by_paid_inv_0_12m,num_active_inv,num_arch_dc_0_12m,num_arch_dc_12_24m,num_arch_ok_0_12m,num_arch_ok_12_24m,num_arch_rem_0_12m,num_arch_written_off_0_12m,num_arch_written_off_12_24m,num_unpaid_bills,status_last_archived_0_24m,status_2nd_last_archived_0_24m,status_3rd_last_archived_0_24m,status_max_archived_0_6_months,status_max_archived_0_12_months,status_max_archived_0_24_months,recovery_debt,sum_capital_paid_account_0_12m,sum_capital_paid_account_12_24m,sum_paid_inv_0_12m,time_hours,worst_status_active_inv
8628,e81b3de5-59c2-4585-9e77-3b595d522cfb,0,,,,,,,,,,20,40.3333333333333,47.0,Youthful Shoes & Clothing,Clothing & Shoes,True,6980.0,6980.0,F+L,0.333333333333333,2,0,0,1,0,5,0.0,0.0,2,2,2,2,2,2,2,0,0,0,29315,19.3277777777778,1.0
8632,a020ddb8-dcee-4ef7-a5c0-ea030efad0f2,0,0.0,0.0,0.0,,,,,,,35,,,Diversified entertainment,Entertainment,False,0.0,0.0,F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,15.8183333333333,
8633,03aa69b3-1c7b-4dd5-8fd1-3b6be11ed9b9,0,0.0,0.0,0.0,,,,,,,44,,,General Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,22.4472222222222,
8634,9ab53020-6663-40a2-8d5a-eb2750a15eab,0,0.0,0.0,0.0,,,,,,,29,,,Diversified children products,Children Products,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,22.5672222222222,
8637,ea88c46c-d38f-4708-94ef-a4f96e3f49cb,0,0.0,37.0,0.0,1.12309508478214,1.0,1.0,2.0,2.0,1.0,34,,,Diversified entertainment,Entertainment,True,2000.0,16300.0,F+L,,0,0,0,0,1,0,0.0,0.0,1,1,0,0,0,0,1,0,19862,3544,2000,22.6936111111111,
8648,6ce70cce-4ae2-4ff0-ba16-8700dc087595,0,0.0,0.0,0.0,,,,,,,21,,,Diversified entertainment,Entertainment,False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,16.6027777777778,
8654,6e7d31bd-68a9-4f24-ab48-6ac6ca623e85,0,,,,,,,,,,59,,,Jewelry & Watches,Jewelry & Accessories,False,0.0,0.0,F1+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,8.40555555555556,
8664,6d4b404a-c992-43ae-a932-15fa92da27bb,0,0.0,0.0,0.0,,,,,,,21,,,Books & Magazines,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,22.1783333333333,
8669,7c164fee-a9f3-4b71-871e-6b0c61758d42,0,,,,,,,,,,45,14.1,12.25,Diversified entertainment,Entertainment,True,5120.0,5120.0,F+L,0.0,0,0,0,10,9,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,30985,22.3663888888889,
8671,69f4979c-d328-4142-a7a0-545a21046e40,0,,,,,,,,,,42,24.2142857142857,31.3333333333333,Diversified entertainment,Entertainment,True,6585.0,24039.0,F+L,0.142857142857143,2,0,0,12,9,2,0.0,0.0,2,1,2,2,2,2,2,0,0,0,33965,15.5719444444444,1.0
8672,74963204-a516-4a6c-ba1a-fd615719bb75,0,,,,,,,,,,35,17.6666666666667,,Diversified entertainment,Entertainment,True,7285.0,7285.0,L1+F,0.0,0,0,0,3,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,12065,17.5475,
8676,7cf1d3a0-3e90-419a-9ac1-81d7912ede65,0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,1.0,38,,,Dietary supplements,Health & Beauty,True,1860.0,1970.0,L1+F,1.0,1,0,0,0,0,0,0.0,0.0,1,2,3,0,0,0,3,0,1120,0,3930,20.0688888888889,2.0
8677,a535fe17-dd66-4159-b987-cc00fe2ceaba,0,0.0,0.0,0.0,,,,,,,56,,,Concept stores & Miscellaneous,"Leisure, Sport & Hobby",False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,17.0933333333333,
8689,a61034b4-fbc4-4b0a-bc0d-54ac22a2e3fc,0,0.0,0.0,0.0,,,,,,,50,,,Dietary supplements,Health & Beauty,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,20.1097222222222,
8691,9d51916d-593b-405a-b989-55ebf0b96519,0,0.0,0.0,0.0,,,,,,,26,,,Diversified children products,Children Products,False,0.0,0.0,F1+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,23.2422222222222,
8693,240b517a-b602-400b-a8e2-ece66d1b1595,0,0.0,0.0,0.0,2.14189693801344,1.0,1.0,,1.0,,41,,,Youthful Shoes & Clothing,Clothing & Shoes,True,1000.0,1000.0,no_match,,0,0,0,0,0,0,0.0,0.0,3,0,0,0,0,0,0,0,4449,0,3895,12.7991666666667,
8696,8d57a6bf-a87b-49d9-bd5f-d3c0e0856f27,0,0.0,0.0,0.0,,,,,,,32,,,Youthful Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,20.9308333333333,
8704,9f0cda43-b4bd-4cdc-a233-20a9e0276932,0,0.0,0.0,0.0,,,,,,,48,,,Jewelry & Watches,Jewelry & Accessories,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,11.0811111111111,
8706,efba0c94-c7b7-4ef9-851e-87e783b12b5d,0,0.0,0.0,0.0,,,,,,,39,,,General Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,19.3875,
8707,0537c611-ede0-490f-8f33-3aba2f19b72a,0,0.0,0.0,0.0,,,,,,,36,,,Diversified entertainment,Entertainment,False,0.0,0.0,F,,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,12.3861111111111,1.0
8713,adf7d1fa-3e0c-4163-b29e-12d7e6b6d193,0,0.0,0.0,0.0,,,,,,,20,,,General Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,F1+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,16.7005555555556,
8716,3f3195fd-5202-44d4-ad7b-00a1685bebb3,0,0.0,0.0,0.0,1.6985,1.0,1.0,1.0,1.0,1.0,47,,,Concept stores & Miscellaneous,"Leisure, Sport & Hobby",True,0.0,0.0,L1+F,,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,4618,0,0,11.6436111111111,
8719,d4b287d1-0eb6-490a-87f6-00d44fd00098,18694,0.0,66.0,0.0,0.095761808183662,1.0,1.0,2.0,1.0,1.0,44,,,Diversified entertainment,Entertainment,True,0.0,2690.0,F+L,,1,0,0,0,0,0,0.0,0.0,1,2,0,0,0,0,2,0,12180,28535,0,17.9194444444444,1.0
8725,9be02f13-72cc-4b05-b1f6-2868e75b16fd,0,0.0,0.0,0.0,,,,,,,53,,,Diversified entertainment,Entertainment,False,0.0,0.0,F1+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,20.4625,
8731,8ecd2cee-e486-4f30-a305-c76fa8b9401b,0,,,,,,,,,,20,,,Diversified erotic material,Erotic Materials,False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,16.5580555555556,
8738,52b0d44f-e71a-4780-8b66-a341acaf1c78,0,,,,,,,,,,20,7.0,,Youthful Shoes & Clothing,Clothing & Shoes,True,1285.0,1590.0,F,0.0,0,0,0,1,1,0,0.0,0.0,0,1,1,0,0,1,1,0,0,0,1285,21.4433333333333,
8743,3a166c95-f430-401c-9fcc-d300dd23d230,0,0.0,0.0,0.0,,,,,,,45,,,Prints & Photos,"Leisure, Sport & Hobby",False,0.0,0.0,Nick,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,9.98083333333333,
8745,d39cc2ad-0fe4-4f6b-aa47-17dc3e464ef5,0,,,,,,,,,,21,14.6666666666667,14.5,Youthful Shoes & Clothing,Clothing & Shoes,True,8475.0,9085.0,no_match,0.0,0,0,0,3,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,24130,19.8983333333333,
8747,bf713d93-a332-47e1-a981-4232fa2da9d8,0,,,,,,,,,,32,15.1836734693878,15.0,Diversified entertainment,Entertainment,True,8655.0,8655.0,no_match,0.0196078431372549,1,0,0,45,49,3,0.0,0.0,1,1,1,1,2,2,2,0,0,0,107896,15.7538888888889,1.0
8749,07531f54-fdb0-4401-b70e-d451ad5f9567,0,0.0,0.0,0.0,,,,,,,43,,,Diversified entertainment,Entertainment,True,0.0,2190.0,Nick,,0,0,0,0,6,0,0.0,0.0,0,1,1,1,0,0,1,0,0,0,0,7.91333333333333,
8750,ab853039-6dc0-4f79-9704-ed9d62a2c318,0,,,,,,,,,,21,26.3333333333333,,Youthful Shoes & Clothing,Clothing & Shoes,True,9765.0,9765.0,F,0.666666666666667,2,0,0,2,1,1,0.0,0.0,2,1,1,2,1,2,2,0,0,0,24415,21.7847222222222,1.0
8751,ba159eb6-9ac3-4192-851b-725e9fad7bdb,0,0.0,0.0,0.0,,,,,,,38,,,Books & Magazines,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,22.8111111111111,
8754,6577368a-ab63-4787-97fd-4872601f19f9,0,,,,,,,,,,22,19.0882352941176,29.0,Diversified entertainment,Entertainment,True,20485.0,20485.0,F1+L,0.142857142857143,5,1,0,28,13,5,0.0,0.0,5,1,1,1,1,3,3,0,0,0,143750,15.8133333333333,2.0
8755,150a1ec8-c9ed-4669-863e-cdbecb9cb3f9,0,0.0,0.0,0.0,,,,,,,36,,,Children Clothes & Nurturing products,Children Products,True,0.0,7810.0,L1+F,,0,0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,21.1363888888889,
8760,cdb8a4ff-4e1d-4482-9975-3c3bba44981f,0,,,,,,,,,,18,0.0,0.0,Diversified entertainment,Entertainment,False,0.0,0.0,no_match,1.0,1,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,23.5630555555556,1.0
8765,b2aeff5d-a489-46cd-b948-7f85346f5e20,0,0.0,0.0,0.0,,,,,,,62,,,Tools & Home improvement,Home & Garden,False,0.0,0.0,F1+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,17.5280555555556,
8767,22028a14-9ab1-4998-8d87-bdd9f70a2236,0,,,,,,,,,,22,14.6923076923077,14.0,Diversified entertainment,Entertainment,True,13995.0,27532.0,F+L,0.0,0,0,0,13,19,0,0.0,0.0,1,1,1,1,1,1,2,0,0,0,58613,14.9902777777778,
8768,d1f4f31b-87e2-4377-844a-540be8d8158b,0,,,,,,,,,,34,,,Sports gear & Outdoor,"Leisure, Sport & Hobby",True,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,22.83,
8773,7f79c9e2-49d7-4cd0-948a-c9265d84def1,0,0.0,0.0,0.0,,,,,,,30,,,Prints & Photos,"Leisure, Sport & Hobby",False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,10.7672222222222,
8780,a1616a51-95e9-4cb1-8212-2d8b59ae7a19,0,,,,,,,,,,54,24.0,,Books & Magazines,Entertainment,True,33290.0,33290.0,no_match,0.0,0,0,0,2,0,0,0.0,0.0,0,1,1,0,1,1,1,0,0,0,44585,9.71694444444444,
8781,9fce296b-4923-4515-87f3-0abb182d2156,0,0.0,0.0,0.0,,,,,,,19,,,Youthful Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,19.3458333333333,
8783,63837c4b-f437-4a7b-80d7-3039f6b51b58,0,0.0,0.0,0.0,,,,,,,43,,,Concept stores & Miscellaneous,"Leisure, Sport & Hobby",False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,15.2408333333333,
8785,af8b3a6e-ef86-4055-adf3-bcbff26ee5da,0,0.0,0.0,0.0,,,,,,,52,,,Sports gear & Outdoor,"Leisure, Sport & Hobby",False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,21.6077777777778,
8789,4782db65-e4a2-4d5f-9ccf-e5e13d10d2bc,0,,,,,,,,,,29,,,Diversified entertainment,Entertainment,True,1990.0,1990.0,F+L,0.0,0,0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1990,19.3116666666667,
8790,35acb816-8f3e-435c-9b12-df2907039213,0,0.0,0.0,0.0,,,,,,,38,,,Diversified entertainment,Entertainment,False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,22.1066666666667,
8795,649f2bc4-51c8-4ca2-9ccb-8fe8131870d2,0,,,,,,,,,,43,26.0,,Dietary supplements,Health & Beauty,True,1080.0,6700.0,F+L,0.0,0,0,0,1,3,0,0.0,0.0,0,1,1,2,0,1,2,0,0,0,1080,14.8963888888889,
8802,d13a3716-0d69-43fd-897d-ba1c17fac9da,0,0.0,0.0,0.0,,,,,,,54,,,Diversified entertainment,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,13.9272222222222,
8803,162f87cb-1db0-44aa-99b5-48185a773358,0,0.0,0.0,0.0,0.0015384615384615,1.0,1.0,,1.0,,43,,,Prints & Photos,"Leisure, Sport & Hobby",True,0.0,0.0,F+L,,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,646,0,0,19.1086111111111,
8806,39716228-1af6-49d6-b591-801acc00e7f1,0,,,,,,,,,,20,1.0,1.0,Youthful Shoes & Clothing,Clothing & Shoes,True,6458.0,6458.0,F,0.0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,1,1,1,0,0,0,6458,16.0888888888889,
8807,d4555655-efaa-4e5e-aa75-d7445ca960cd,0,,,,,,,,,,29,29.5,32.0,General Shoes & Clothing,Clothing & Shoes,True,6490.0,6490.0,F+L,0.0,0,0,0,2,3,2,0.0,0.0,0,2,2,1,2,2,2,0,0,0,21186,12.6272222222222,
8817,6fa8e5b2-5c65-4536-89c5-ddb15edd1722,0,,,,,,,,,,52,18.3611111111111,18.0,Diversified entertainment,Entertainment,True,7690.0,7690.0,F+L,0.0263157894736842,1,0,0,35,27,1,0.0,0.0,1,1,1,1,1,2,2,0,0,0,95890,13.785,1.0
8820,52b8df48-7546-49bc-89bc-46051a323335,23488,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,26,,,General Shoes & Clothing,Clothing & Shoes,True,0.0,4058.0,L1+F,,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,0,2,0,0,0,0,1.76888888888889,
8823,495a373d-f82e-466a-9fca-10bab117a905,0,0.0,0.0,0.0,9.74184120798831e-05,1.0,1.0,,1.0,1.0,20,,,Sports gear & Outdoor,"Leisure, Sport & Hobby",True,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,9474,0,0,22.3791666666667,
8824,c5f4abe6-a880-40c7-b69a-d0425c979616,0,0.0,0.0,0.0,,,,,,,65,,,Decoration & Art,Home & Garden,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,17.1227777777778,
8828,1669bd07-20d3-4c08-9ae0-44390113796b,0,,,,,,,,,,19,2.5,1.0,Youthful Shoes & Clothing,Clothing & Shoes,True,7795.0,7795.0,L1+F,0.0,0,0,0,2,0,0,0.0,0.0,0,1,1,0,1,1,1,0,0,0,10235,21.8997222222222,
8830,d842e526-1154-4d0d-b4d2-40fd2625077e,0,0.0,0.0,0.0,,,,,,,39,,,Diversified entertainment,Entertainment,True,0.0,9800.0,F,,0,0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,11.1694444444444,
8835,ce1a3189-9d13-42fa-a96a-92912ded18e6,5737,0.0,0.0,0.0,1.54091503267974,2.0,2.0,1.0,2.0,2.0,31,,,Diversified entertainment,Entertainment,True,900.0,1170.0,F+L,,1,0,0,0,2,0,0.0,0.0,8,1,1,0,0,0,1,0,3971,0,4500,10.2283333333333,1.0
8836,c84d6d80-b19c-48fc-ac2a-a8766a1fdddd,0,,,,,,,,,,18,8.0,9.0,Youthful Shoes & Clothing,Clothing & Shoes,True,4836.0,4836.0,F+L,0.0,0,0,0,3,0,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,12978,15.5522222222222,
8838,d40a060a-dd8b-42de-81b6-8cdf6ce3d194,0,0.0,0.0,0.0,,,,,,,42,,,Diversified entertainment,Entertainment,True,0.0,15290.0,Nick,,0,0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,10.5241666666667,
8839,67d6060f-9bf2-46d3-87cd-b7780a633d39,4378,0.0,64.0,0.0,0.50031517334534,1.0,1.0,2.0,1.0,2.0,28,,,Diversified entertainment,Entertainment,True,0.0,0.0,F+L,,0,0,0,0,0,0,,,3,0,0,0,0,0,0,0,19768,8261,0,17.5261111111111,
8840,769466be-c4c6-42d8-87ec-cb4ee08288de,0,0.0,0.0,0.0,,,,,,,64,,,Books & Magazines,Entertainment,False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,9.29527777777778,
8841,7ae86316-5518-4cd2-89ef-19124bdf3fe6,0,0.0,0.0,0.0,,,,,,,46,,,Youthful Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,11.565,
8845,af5a8998-0448-42ed-a621-1a60b250e1f6,0,,,,,,,,,,48,10.5833333333333,5.5,Diversified entertainment,Entertainment,True,2590.0,3080.0,no_match,0.0,0,0,0,11,8,1,0.0,0.0,0,1,1,1,1,2,2,0,0,0,15556,7.29,
8848,458453fc-eb68-4099-a064-18f49133ee4d,0,,,,,,,,,,28,13.5,13.0,Books & Magazines,Entertainment,True,35939.0,35939.0,F+L,0.0,0,0,0,2,3,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,37724,16.5319444444444,
8849,1d401fec-f920-4b62-8efa-4d2d7f74da6d,0,,,,,,,,,,24,15.8378378378378,15.1,Diversified entertainment,Entertainment,True,14260.0,14260.0,no_match,0.075,3,0,0,37,21,0,0.0,0.0,3,1,1,1,1,1,1,0,0,0,128655,20.0719444444444,1.0
8855,888b8e29-4162-42ed-bdc3-9a725992b2ce,44953,0.0,18.0,0.0,0.0001346801346801,1.0,1.0,2.0,1.0,2.0,26,,,Kitchenware,Home & Garden,True,22395.0,22395.0,no_match,1.0,1,0,0,0,4,0,0.0,0.0,2,1,1,1,0,0,2,0,39281,19128,22395,9.65222222222222,1.0
8858,ed813c72-cc1e-484e-9ad9-5d52dbd67fb0,0,,,,,,,,,,30,11.6166666666667,11.55,Diversified entertainment,Entertainment,True,21265.0,21265.0,F1+L,0.0491803278688525,3,0,0,60,14,0,0.0,0.0,3,1,1,1,1,1,1,0,0,0,214195,19.2747222222222,1.0
8862,85d9f34e-3d59-416d-8b38-5c10285ed17b,0,0.0,0.0,0.0,,,,,,,25,,,Diversified entertainment,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,7.82527777777778,
8869,931d84ae-ff00-454f-852c-5ca7d6737590,0,,,,,,,,,,27,17.5714285714286,20.0,Books & Magazines,Entertainment,True,10310.0,10310.0,no_match,0.0714285714285714,1,0,0,14,7,0,0.0,0.0,1,1,1,1,1,1,1,0,0,0,57720,20.6819444444444,1.0
8877,3f78461c-0c35-4c3f-a8d0-b963a4f72249,0,,,,,,,,,,31,,,Diversified entertainment,Entertainment,False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,7.98638888888889,
8883,6c3fd8c4-1033-4e1f-96b8-085f3da51641,0,,,,,,,,,,23,9.0,,Diversified entertainment,Entertainment,True,5290.0,5290.0,no_match,0.0,0,0,0,2,6,1,0.0,0.0,0,2,1,1,2,2,2,0,0,0,10260,8.16277777777778,
8886,dccdb280-35aa-4ed2-968c-04c7a4dee73c,0,,,,,,,,,,31,,,Sports gear & Outdoor,"Leisure, Sport & Hobby",True,0.0,2882.0,F+L,,1,0,0,0,1,0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,17.1180555555556,1.0
8888,92862a23-dd03-4797-92c1-999b836ccf7a,0,0.0,0.0,0.0,,,,,,,18,,,Diversified entertainment,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,21.1408333333333,
8893,587a5188-b16e-47bd-abd8-f96016bc3bd7,0,0.0,0.0,0.0,,,,,,,58,,,Books & Magazines,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,18.0055555555556,
8897,2b4e20d3-8318-4c8f-84cd-697171812cd5,0,,,,,,,,,,19,25.75,22.5,Children Clothes & Nurturing products,Children Products,True,3595.0,3595.0,F,0.0,0,0,0,3,0,1,0.0,0.0,0,1,1,2,1,2,2,0,0,0,11635,16.8447222222222,
8900,a2751b06-b426-453f-89ec-5c2dbffbafc7,5031,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,44,,,Diversified entertainment,Entertainment,True,0.0,895.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,4995,0,17.4241666666667,
8901,fb7d91cc-9c24-419f-bc7c-38751151c9f0,0,,,,,,,,,,43,15.2857142857143,,Video Games & Related accessories,Entertainment,True,8300.0,23490.0,no_match,0.0,0,0,0,7,9,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,32425,11.1033333333333,
8908,cb07fce4-4e81-4610-934f-b2f0bec19d7f,0,0.0,0.0,0.0,,,,,,,22,,,Sports gear & Outdoor,"Leisure, Sport & Hobby",False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,23.7186111111111,
8909,a132444e-7404-46b6-aada-636769fcaa9f,24658,0.0,0.0,0.0,0.28528293232939,1.0,1.0,1.0,1.0,1.0,55,,,Diversified entertainment,Entertainment,True,0.0,6330.0,F,,0,0,0,0,1,0,0.0,0.0,2,1,0,0,0,0,1,0,23462,24680,0,11.0813888888889,
8910,33933770-b4c4-4ad9-831e-aca2048d8207,0,0.0,0.0,0.0,,,,,,,73,,,Concept stores & Miscellaneous,"Leisure, Sport & Hobby",False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,19.3122222222222,
8914,91ca2dd7-27f9-4520-8963-1226bc38de69,0,,,,,,,,,,32,,,Books & Magazines,Entertainment,False,0.0,0.0,F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,20.0494444444444,
8919,8ae018c3-f46d-4fc5-b8e2-38463ee6ca4b,0,0.0,0.0,0.0,,,,,,,58,,,Sports gear & Outdoor,"Leisure, Sport & Hobby",True,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,8.11666666666667,
8924,fafb664c-a955-445f-9002-77e207a815a8,0,,,,,,,,,,30,4.0,,Books & Magazines,Entertainment,True,4670.0,4670.0,no_match,0.0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,4670,18.3488888888889,
8926,31bde29d-be3d-41b1-9e48-dca69197164e,0,0.0,0.0,0.0,,,,,,,55,,,Sports gear & Outdoor,"Leisure, Sport & Hobby",False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,11.0155555555556,
8927,33e9545b-946f-4605-b58e-6c1e1973012d,0,0.0,0.0,0.0,,,,,,,34,,,Diversified entertainment,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,23.94,
8931,c35ef2f1-ca2b-4917-82c3-9580ba8dbb90,0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,26,,,Video Games & Related accessories,Entertainment,True,0.0,15390.0,Nick,,0,0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,12.4344444444444,
8934,efbdf0d9-82b8-450b-9dbb-dc4b120ec005,0,,,,,,,,,,30,12.2857142857143,5.0,Diversified entertainment,Entertainment,True,5295.0,8995.0,no_match,0.0,0,0,0,7,10,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,20530,7.75611111111111,
8946,350999b3-d7c6-4ee1-ba87-93eb9f9b10a1,0,0.0,0.0,0.0,,1.0,1.0,,,,35,,,General Shoes & Clothing,Clothing & Shoes,True,4780.0,4780.0,F+L,,0,0,0,0,0,0,,,2,0,0,0,0,0,0,0,0,0,8570,22.6505555555556,
8954,921a3180-83a7-43df-ba2a-48600699f6fe,0,0.0,0.0,0.0,,,,,,,23,,,Cosmetics,Health & Beauty,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0630555555555556,
8957,9490424c-261a-4f1e-8da2-9a55ff5015cc,0,0.0,0.0,0.0,,,,,,,40,,,Diversified erotic material,Erotic Materials,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,12.6605555555556,
8961,927d6539-7876-4c4a-afab-5f775c4ef89f,0,,,,,,,,,,24,,,Youthful Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,L1+F,,1,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,18.6611111111111,1.0
8966,a742cdcd-4ab7-4a30-9693-af007a5e510d,0,,,,,,,,,,51,21.6666666666667,,Books & Magazines,Entertainment,True,4000.0,4000.0,no_match,0.0,0,0,0,6,4,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,16669,8.79194444444444,
8967,d758c847-3908-4fd1-ad1b-7bc24dad2cf1,0,0.0,0.0,0.0,,,,,,,29,,,Diversified entertainment,Entertainment,False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,20.1280555555556,
8968,43adf2fb-1eea-496e-bd60-23c765d2cb7a,0,0.0,0.0,0.0,1.64378947368421,1.0,1.0,,1.0,1.0,35,,,Pharmaceutical products,Health & Beauty,True,4390.0,4390.0,F+L,0.0,0,0,0,0,0,0,0.0,0.0,2,2,0,0,0,0,2,0,3944,0,5285,8.30166666666667,
8978,14a2f8dd-57e7-4bf5-952e-a9a05456483e,0,0.0,0.0,0.0,,,,,,,43,,,Adult Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,L1+F,,1,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,20.7658333333333,1.0
8979,e95f9bf0-59d8-4607-8653-8ad86afb6757,0,,,,,,,,,,51,17.3333333333333,12.0,Diversified entertainment,Entertainment,True,4590.0,4590.0,L1+F,0.111111111111111,1,0,0,9,4,0,0.0,0.0,1,1,1,1,1,1,2,0,0,0,31813,21.7766666666667,1.0
